sample_id,label,mode,token_index,generated_token_id,generated_token,entropy_t,max_prob_t,uncertainty_mass_t,gate,alpha
44,unanswerable,maxprob_gate_a-1.0,39,279, the,1.229866,0.53635,2e-06,0.914001,-0.914001
44,unanswerable,maxprob_gate_a-1.0,40,8338, quarter,1.720307,0.551076,8e-05,0.924893,-0.924893
44,unanswerable,maxprob_gate_a-1.0,41,13391, ending,1.889771,0.673853,0.002931,0.976764,-0.976764
44,unanswerable,maxprob_gate_a-1.0,42,6122, September,2.232225,0.757257,2.3e-05,0.989774,-0.989774
44,unanswerable,maxprob_gate_a-1.0,43,220, ,0.100514,0.01334,9e-06,0.05383,-0.05383
44,unanswerable,maxprob_gate_a-1.0,44,18,3,0.105472,0.017219,0.0,0.05584,-0.05584
44,unanswerable,maxprob_gate_a-1.0,45,15,0,0.015738,0.001925,0.0,0.048303,-0.048303
44,unanswerable,maxprob_gate_a-1.0,46,11,",",0.126864,0.020107,1.1e-05,0.057382,-0.057382
44,unanswerable,maxprob_gate_a-1.0,47,220, ,0.029419,0.002673,7e-06,0.048648,-0.048648
45,unanswerable,maxprob_gate_a-1.0,0,350, T,1.344621,0.214078,1.6e-05,0.297503,-0.297503
45,unanswerable,maxprob_gate_a-1.0,1,25496,essa,0.005303,0.000427,0.0,0.047619,-0.047619
45,unanswerable,maxprob_gate_a-1.0,2,5242, van,0.144705,0.020753,5e-06,0.057732,-0.057732
45,unanswerable,maxprob_gate_a-1.0,3,2694, der,0.005666,0.000503,2e-06,0.047653,-0.047653
45,unanswerable,maxprob_gate_a-1.0,4,30682, Berg,0.033322,0.00358,0.0,0.04907,-0.04907
45,unanswerable,maxprob_gate_a-1.0,5,10859, joined,1.953676,0.488906,2.8e-05,0.868648,-0.868648
45,unanswerable,maxprob_gate_a-1.0,6,48772, Anchor,0.25181,0.036865,7.5e-05,0.067148,-0.067148
45,unanswerable,maxprob_gate_a-1.0,7,7153,Byte,0.057877,0.009625,0.0,0.051968,-0.051968
45,unanswerable,maxprob_gate_a-1.0,8,304, in,0.864092,0.207176,0.000578,0.283282,-0.283282
45,unanswerable,maxprob_gate_a-1.0,9,220, ,2.248466,0.588344,1.2e-05,0.947022,-0.947022
45,unanswerable,maxprob_gate_a-1.0,10,17,2,0.221884,0.057424,0.0,0.081229,-0.081229
45,unanswerable,maxprob_gate_a-1.0,11,15,0,0.002699,0.000205,0.0,0.047519,-0.047519
45,unanswerable,maxprob_gate_a-1.0,12,16,1,0.809303,0.349635,1e-06,0.6216,-0.6216
45,unanswerable,maxprob_gate_a-1.0,13,20,5,2.29438,0.876922,0.0,0.996888,-0.996888
45,unanswerable,maxprob_gate_a-1.0,14,13,.,1.843055,0.538406,0.019192,0.915603,-0.915603
45,unanswerable,maxprob_gate_a-1.0,15,2932, She,2.257465,0.444176,3e-06,0.808727,-0.808727
45,unanswerable,maxprob_gate_a-1.0,16,572, was,2.771666,0.703596,0.000123,0.982638,-0.982638
45,unanswerable,maxprob_gate_a-1.0,17,20822, appointed,3.316075,0.705654,0.000452,0.982986,-0.982986
45,unanswerable,maxprob_gate_a-1.0,18,438, as,2.866019,0.611615,0.120217,0.957554,-0.957554
45,unanswerable,maxprob_gate_a-1.0,19,279, the,3.220299,0.679351,9.7e-05,0.977979,-0.977979
45,unanswerable,maxprob_gate_a-1.0,20,12156, CEO,3.849453,0.836141,0.000212,0.995328,-0.995328
45,unanswerable,maxprob_gate_a-1.0,21,304, in,1.386393,0.486977,0.000964,0.866431,-0.866431
45,unanswerable,maxprob_gate_a-1.0,22,220, ,1.743689,0.398548,3e-06,0.728193,-0.728193
45,unanswerable,maxprob_gate_a-1.0,23,17,2,0.004514,0.000484,0.0,0.047645,-0.047645
45,unanswerable,maxprob_gate_a-1.0,24,15,0,0.000535,3.4e-05,0.0,0.047441,-0.047441
45,unanswerable,maxprob_gate_a-1.0,25,16,1,0.402879,0.122887,0.0,0.145402,-0.145402
45,unanswerable,maxprob_gate_a-1.0,26,21,6,1.699465,0.721587,0.0,0.985455,-0.985455
45,unanswerable,maxprob_gate_a-1.0,27,13,.,1.337943,0.409032,0.002471,0.748442,-0.748442
45,unanswerable,maxprob_gate_a-1.0,28,2932, She,3.099859,0.667088,1e-05,0.975178,-0.975178
45,unanswerable,maxprob_gate_a-1.0,29,572, was,3.108064,0.724617,9.4e-05,0.985883,-0.985883
45,unanswerable,maxprob_gate_a-1.0,30,20822, appointed,1.874849,0.33376,0.000299,0.583607,-0.583607
45,unanswerable,maxprob_gate_a-1.0,31,438, as,1.42461,0.274301,0.081399,0.436103,-0.436103
45,unanswerable,maxprob_gate_a-1.0,32,279, the,0.918598,0.132598,3.2e-05,0.157889,-0.157889
45,unanswerable,maxprob_gate_a-1.0,33,12156, CEO,2.466358,0.494294,8.3e-05,0.874674,-0.874674
45,unanswerable,maxprob_gate_a-1.0,34,304, in,0.698577,0.123745,0.000696,0.146471,-0.146471
45,unanswerable,maxprob_gate_a-1.0,35,220, ,0.499061,0.078128,6e-06,0.098082,-0.098082
45,unanswerable,maxprob_gate_a-1.0,36,17,2,0.005757,0.000633,0.0,0.047713,-0.047713
45,unanswerable,maxprob_gate_a-1.0,37,15,0,0.000602,4.1e-05,0.0,0.047444,-0.047444
45,unanswerable,maxprob_gate_a-1.0,38,16,1,0.084942,0.014314,0.0,0.054328,-0.054328
45,unanswerable,maxprob_gate_a-1.0,39,21,6,1.027792,0.287718,0.0,0.469334,-0.469334
45,unanswerable,maxprob_gate_a-1.0,40,13,.,0.922921,0.226444,0.000541,0.323976,-0.323976
45,unanswerable,maxprob_gate_a-1.0,41,2932, She,3.055469,0.589131,3.6e-05,0.947415,-0.947415
45,unanswerable,maxprob_gate_a-1.0,42,572, was,1.984858,0.391773,0.000109,0.714579,-0.714579
45,unanswerable,maxprob_gate_a-1.0,43,20822, appointed,0.261475,0.030775,9.7e-05,0.063432,-0.063432
45,unanswerable,maxprob_gate_a-1.0,44,438, as,0.063493,0.007198,0.0024,0.050786,-0.050786
45,unanswerable,maxprob_gate_a-1.0,45,279, the,0.088455,0.009591,6e-06,0.051952,-0.051952
45,unanswerable,maxprob_gate_a-1.0,46,12156, CEO,0.25269,0.031979,3e-06,0.064151,-0.064151
45,unanswerable,maxprob_gate_a-1.0,47,304, in,0.061418,0.006765,3.5e-05,0.050577,-0.050577
46,answerable,maxprob_gate_a-1.0,0,9449, Under,3.473297,0.838745,0.000442,0.995447,-0.995447
46,answerable,maxprob_gate_a-1.0,1,862, their,1.761883,0.652863,1.6e-05,0.971491,-0.971491
46,answerable,maxprob_gate_a-1.0,2,11438, leadership,0.040573,0.003839,0.0,0.049191,-0.049191
46,answerable,maxprob_gate_a-1.0,3,11,",",0.105801,0.010984,8e-06,0.052642,-0.052642
46,answerable,maxprob_gate_a-1.0,4,12499, carbon,1.510522,0.408296,8.4e-05,0.747053,-0.747053
46,answerable,maxprob_gate_a-1.0,5,22504,_em,0.053291,0.006326,0.0,0.050367,-0.050367
46,answerable,maxprob_gate_a-1.0,6,16528,issions,0.004445,0.000428,0.0,0.04762,-0.04762
46,answerable,maxprob_gate_a-1.0,7,320, (,0.434193,0.071433,2.1e-05,0.092316,-0.092316
46,answerable,maxprob_gate_a-1.0,8,34411,tons,0.068112,0.009389,4e-06,0.051852,-0.051852
46,answerable,maxprob_gate_a-1.0,9,8,),0.015892,0.001544,1e-06,0.048128,-0.048128
46,answerable,maxprob_gate_a-1.0,10,8643, reached,0.257693,0.035091,0.000204,0.066045,-0.066045
46,answerable,maxprob_gate_a-1.0,11,220, ,0.150758,0.017772,0.000422,0.056132,-0.056132
46,answerable,maxprob_gate_a-1.0,12,17,2,0.044548,0.005579,1e-06,0.050011,-0.050011
46,answerable,maxprob_gate_a-1.0,13,22,7,0.045126,0.005406,0.0,0.049929,-0.049929
46,answerable,maxprob_gate_a-1.0,14,17,2,0.028184,0.003069,1e-06,0.048832,-0.048832
46,answerable,maxprob_gate_a-1.0,15,13,.,1.023664,0.203324,0.000182,0.275526,-0.275526
46,answerable,maxprob_gate_a-1.0,16,41346, Erik,1.463953,0.268227,1.5e-05,0.421229,-0.421229
46,answerable,maxprob_gate_a-1.0,17,73799, Magnus,0.034171,0.003025,6e-06,0.048811,-0.048811
46,answerable,maxprob_gate_a-1.0,18,930,son,0.002002,0.000176,0.0,0.047505,-0.047505
46,answerable,maxprob_gate_a-1.0,19,374, is,2.585083,0.686508,0.000398,0.979469,-0.979469
46,answerable,maxprob_gate_a-1.0,20,279, the,0.604368,0.098004,0.000442,0.117123,-0.117123
46,answerable,maxprob_gate_a-1.0,21,12156, CEO,0.114663,0.015832,4e-06,0.055113,-0.055113
46,answerable,maxprob_gate_a-1.0,22,315, of,0.223012,0.032971,2.5e-05,0.064749,-0.064749
46,answerable,maxprob_gate_a-1.0,23,14997, Silver,0.125623,0.017245,5e-06,0.055853,-0.055853
46,answerable,maxprob_gate_a-1.0,24,36809,Arc,0.018946,0.002311,0.0,0.048481,-0.048481
46,answerable,maxprob_gate_a-1.0,25,13,.,1.264697,0.315706,0.000152,0.539184,-0.539184
46,answerable,maxprob_gate_a-1.0,26,15277, Therefore,3.365663,0.735106,5.5e-05,0.987271,-0.987271
46,answerable,maxprob_gate_a-1.0,27,11,",",0.000617,4.9e-05,0.0,0.047448,-0.047448
46,answerable,maxprob_gate_a-1.0,28,279, the,0.011485,0.001171,1.5e-05,0.047958,-0.047958
46,answerable,maxprob_gate_a-1.0,29,4226, answer,0.005167,0.000519,0.0,0.047661,-0.047661
46,answerable,maxprob_gate_a-1.0,30,374, is,0.001471,0.00012,3e-06,0.04748,-0.04748
46,answerable,maxprob_gate_a-1.0,31,220, ,0.020753,0.002404,1.1e-05,0.048524,-0.048524
46,answerable,maxprob_gate_a-1.0,32,17,2,0.000791,6.4e-05,0.0,0.047455,-0.047455
46,answerable,maxprob_gate_a-1.0,33,22,7,0.000773,6.1e-05,0.0,0.047454,-0.047454
46,answerable,maxprob_gate_a-1.0,34,17,2,0.000256,1.8e-05,0.0,0.047434,-0.047434
46,answerable,maxprob_gate_a-1.0,35,13,.,0.161627,0.033625,1e-05,0.065147,-0.065147
46,answerable,maxprob_gate_a-1.0,36,151643,<|endoftext|>,0.800473,0.115743,4e-06,0.136747,-0.136747
46,answerable,maxprob_gate_a-1.0,37,33975,Human,4.626095,0.762202,0.019762,0.990263,-0.990263
46,answerable,maxprob_gate_a-1.0,38,25,:,1.703059,0.313897,0.000308,0.534687,-0.534687
46,answerable,maxprob_gate_a-1.0,39,3555, What,5.604021,0.884699,6.7e-05,0.99712,-0.99712
46,answerable,maxprob_gate_a-1.0,40,374, is,2.600003,0.439199,0.014483,0.80091,-0.80091
46,answerable,maxprob_gate_a-1.0,41,279, the,1.349273,0.160411,0.003221,0.198468,-0.198468
46,answerable,maxprob_gate_a-1.0,42,897, value,5.596683,0.933267,0.000129,0.998226,-0.998226
46,answerable,maxprob_gate_a-1.0,43,315, of,0.116224,0.013597,0.000119,0.053961,-0.053961
46,answerable,maxprob_gate_a-1.0,44,279, the,3.26165,0.730788,5.9e-05,0.986717,-0.986717
46,answerable,maxprob_gate_a-1.0,45,7493, expression,2.983729,0.618622,0.000401,0.960313,-0.960313
46,answerable,maxprob_gate_a-1.0,46,220, ,2.462526,0.642473,0.00026,0.968469,-0.968469
46,answerable,maxprob_gate_a-1.0,47,17,2,1.958266,0.729861,7e-06,0.986595,-0.986595
47,answerable,maxprob_gate_a-1.0,0,2014, To,2.252952,0.390856,0.006262,0.712705,-0.712705
47,answerable,maxprob_gate_a-1.0,1,4226, answer,1.05679,0.382817,0.20542,0.695967,-0.695967
47,answerable,maxprob_gate_a-1.0,2,279, the,0.682897,0.344425,3e-05,0.60927,-0.60927
47,answerable,maxprob_gate_a-1.0,3,3405, question,0.080268,0.013453,1e-06,0.053887,-0.053887
47,answerable,maxprob_gate_a-1.0,4,11,",",0.453379,0.085001,1.5e-05,0.104332,-0.104332
47,answerable,maxprob_gate_a-1.0,5,1077, let,1.356365,0.638661,9.9e-05,0.967284,-0.967284
47,answerable,maxprob_gate_a-1.0,6,594,'s,0.311373,0.048063,2.9e-05,0.074511,-0.074511
47,answerable,maxprob_gate_a-1.0,7,1438, break,1.70122,0.349031,0.001768,0.620179,-0.620179
47,answerable,maxprob_gate_a-1.0,8,432, it,0.725189,0.432667,1e-06,0.790289,-0.790289
47,answerable,maxprob_gate_a-1.0,9,1495, down,0.038147,0.006079,4e-06,0.050249,-0.050249
47,answerable,maxprob_gate_a-1.0,10,3019, step,0.980854,0.367994,6.5e-05,0.663725,-0.663725
47,answerable,maxprob_gate_a-1.0,11,553, by,0.596377,0.268816,1.2e-05,0.422667,-0.422667
47,answerable,maxprob_gate_a-1.0,12,3019, step,0.001135,8.5e-05,0.0,0.047465,-0.047465
47,answerable,maxprob_gate_a-1.0,13,1447,":

",0.494425,0.149848,0.000169,0.182199,-0.182199
47,answerable,maxprob_gate_a-1.0,14,16,1,0.073894,0.01313,5e-06,0.053723,-0.053723
47,answerable,maxprob_gate_a-1.0,15,13,.,0.198525,0.049279,0.0,0.075354,-0.075354
47,answerable,maxprob_gate_a-1.0,16,576, The,1.885817,0.682709,1.6e-05,0.978691,-0.978691
47,answerable,maxprob_gate_a-1.0,17,3405, question,0.912161,0.185607,0.064533,0.241599,-0.241599
47,answerable,maxprob_gate_a-1.0,18,17064, asks,1.002304,0.308191,0.000296,0.520465,-0.520465
47,answerable,maxprob_gate_a-1.0,19,1380, where,1.052922,0.475895,0.000154,0.853078,-0.853078
47,answerable,maxprob_gate_a-1.0,20,96742, Kale,0.05953,0.007196,4.3e-05,0.050784,-0.050784
47,answerable,maxprob_gate_a-1.0,21,5249,ido,0.038687,0.004097,1e-06,0.049312,-0.049312
47,answerable,maxprob_gate_a-1.0,22,69638,Mind,0.005146,0.000519,0.0,0.047661,-0.047661
47,answerable,maxprob_gate_a-1.0,23,7726, moved,0.631888,0.191685,2e-06,0.252911,-0.252911
47,answerable,maxprob_gate_a-1.0,24,1181, its,0.076635,0.011584,0.000342,0.052942,-0.052942
47,answerable,maxprob_gate_a-1.0,25,25042, headquarters,0.007512,0.000715,0.0,0.04775,-0.04775
47,answerable,maxprob_gate_a-1.0,26,304, in,0.426819,0.100098,0.000445,0.119306,-0.119306
47,answerable,maxprob_gate_a-1.0,27,220, ,0.013639,0.001718,0.0,0.048208,-0.048208
47,answerable,maxprob_gate_a-1.0,28,17,2,9e-06,0.0,0.0,0.047426,-0.047426
47,answerable,maxprob_gate_a-1.0,29,15,0,4e-06,0.0,0.0,0.047426,-0.047426
47,answerable,maxprob_gate_a-1.0,30,17,2,6.6e-05,5e-06,0.0,0.047428,-0.047428
47,answerable,maxprob_gate_a-1.0,31,18,3,0.000741,6.3e-05,0.0,0.047454,-0.047454
47,answerable,maxprob_gate_a-1.0,32,624,".
",1.001387,0.291149,9.9e-05,0.477887,-0.477887
47,answerable,maxprob_gate_a-1.0,33,17,2,0.718768,0.446584,0.0,0.812424,-0.812424
47,answerable,maxprob_gate_a-1.0,34,13,.,0.000188,1.3e-05,0.0,0.047432,-0.047432
47,answerable,maxprob_gate_a-1.0,35,576, The,1.5516,0.558207,1e-06,0.929699,-0.929699
47,answerable,maxprob_gate_a-1.0,36,1995, information,2.13375,0.634702,0.38671,0.966007,-0.966007
47,answerable,maxprob_gate_a-1.0,37,3897, provided,0.692813,0.249295,0.750965,0.375884,-0.375884
47,answerable,maxprob_gate_a-1.0,38,5302, states,1.470749,0.497647,0.00082,0.878305,-0.878305
47,answerable,maxprob_gate_a-1.0,39,429, that,0.200694,0.038571,1e-06,0.068224,-0.068224
47,answerable,maxprob_gate_a-1.0,40,96742, Kale,0.44335,0.094903,6e-06,0.113954,-0.113954
47,answerable,maxprob_gate_a-1.0,41,5249,ido,0.028127,0.002889,1e-06,0.048748,-0.048748
47,answerable,maxprob_gate_a-1.0,42,69638,Mind,0.004307,0.000431,0.0,0.047621,-0.047621
47,answerable,maxprob_gate_a-1.0,43,69109, relocated,0.267934,0.050086,1e-06,0.075918,-0.075918
47,answerable,maxprob_gate_a-1.0,44,1181, its,0.651461,0.193396,0.045628,0.256157,-0.256157
47,answerable,maxprob_gate_a-1.0,45,25042, headquarters,0.019123,0.002028,0.0,0.04835,-0.04835
47,answerable,maxprob_gate_a-1.0,46,504, from,0.35066,0.092432,0.084292,0.111483,-0.111483
47,answerable,maxprob_gate_a-1.0,47,4787, North,0.046621,0.005534,1e-06,0.04999,-0.04999
48,unanswerable,maxprob_gate_a-1.0,0,2014, To,2.667623,0.766347,0.000184,0.990654,-0.990654
48,unanswerable,maxprob_gate_a-1.0,1,4226, answer,0.429533,0.08302,0.040364,0.102495,-0.102495
48,unanswerable,maxprob_gate_a-1.0,2,279, the,0.688688,0.402261,3e-06,0.735481,-0.735481
48,unanswerable,maxprob_gate_a-1.0,3,3405, question,0.251268,0.066128,1e-06,0.087967,-0.087967
48,unanswerable,maxprob_gate_a-1.0,4,11,",",0.501304,0.101682,3.5e-05,0.12098,-0.12098
48,unanswerable,maxprob_gate_a-1.0,5,432, it,1.15265,0.51538,0.00015,0.896024,-0.896024
48,unanswerable,maxprob_gate_a-1.0,6,374, is,0.711372,0.377711,0.0,0.685057,-0.685057
48,unanswerable,maxprob_gate_a-1.0,7,5871, necessary,1.45344,0.559395,0.001038,0.930471,-0.930471
48,unanswerable,maxprob_gate_a-1.0,8,311, to,0.014706,0.001457,0.998667,0.048089,-0.048089
48,unanswerable,maxprob_gate_a-1.0,9,1414, know,3.176922,0.775756,0.256807,0.991487,-0.991487
48,unanswerable,maxprob_gate_a-1.0,10,279, the,1.062485,0.271853,0.000268,0.430093,-0.430093
48,unanswerable,maxprob_gate_a-1.0,11,3151, specific,3.452912,0.763637,0.010967,0.9904,-0.9904
48,unanswerable,maxprob_gate_a-1.0,12,1995, information,2.150496,0.568346,0.431691,0.936044,-0.936044
48,unanswerable,maxprob_gate_a-1.0,13,911, about,1.055921,0.203276,0.014623,0.275432,-0.275432
48,unanswerable,maxprob_gate_a-1.0,14,31432, Rachel,0.761773,0.159343,4.3e-05,0.196775,-0.196775
48,unanswerable,maxprob_gate_a-1.0,15,16619, Ng,0.006267,0.00058,0.0,0.047689,-0.047689
48,unanswerable,maxprob_gate_a-1.0,16,594,'s,1.40088,0.393219,0.000596,0.717519,-0.717519
48,unanswerable,maxprob_gate_a-1.0,17,45897, patents,1.964569,0.412354,8.1e-05,0.754645,-0.754645
48,unanswerable,maxprob_gate_a-1.0,18,518, at,1.719722,0.575179,0.000938,0.940014,-0.940014
48,unanswerable,maxprob_gate_a-1.0,19,56879, Ivy,0.05733,0.007306,1e-06,0.050838,-0.050838
48,unanswerable,maxprob_gate_a-1.0,20,5386,Core,0.004066,0.000409,0.0,0.047611,-0.047611
48,unanswerable,maxprob_gate_a-1.0,21,13,.,0.270198,0.039489,0.000251,0.06881,-0.06881
48,unanswerable,maxprob_gate_a-1.0,22,17147, Without,2.650678,0.730291,6e-06,0.986651,-0.986651
48,unanswerable,maxprob_gate_a-1.0,23,419, this,2.012573,0.585553,0.001603,0.945604,-0.945604
48,unanswerable,maxprob_gate_a-1.0,24,1995, information,0.759241,0.210212,0.78996,0.289486,-0.289486
48,unanswerable,maxprob_gate_a-1.0,25,11,",",0.045146,0.005173,0.000184,0.049818,-0.049818
48,unanswerable,maxprob_gate_a-1.0,26,432, it,0.530897,0.102471,3.7e-05,0.121822,-0.121822
48,unanswerable,maxprob_gate_a-1.0,27,374, is,0.117304,0.020511,1e-06,0.057601,-0.057601
48,unanswerable,maxprob_gate_a-1.0,28,537, not,0.749312,0.453772,0.546236,0.823133,-0.823133
48,unanswerable,maxprob_gate_a-1.0,29,3204, possible,0.02987,0.003703,1e-06,0.049127,-0.049127
48,unanswerable,maxprob_gate_a-1.0,30,311, to,0.048609,0.008339,0.991684,0.051339,-0.051339
48,unanswerable,maxprob_gate_a-1.0,31,8253, determine,1.181989,0.500167,0.500178,0.880972,-0.880972
48,unanswerable,maxprob_gate_a-1.0,32,1246, how,0.958078,0.47611,0.000186,0.853347,-0.853347
48,unanswerable,maxprob_gate_a-1.0,33,1657, many,0.002557,0.000226,1e-06,0.047528,-0.047528
48,unanswerable,maxprob_gate_a-1.0,34,45897, patents,0.019007,0.002048,0.0,0.04836,-0.04836
48,unanswerable,maxprob_gate_a-1.0,35,31432, Rachel,0.65868,0.300206,3e-06,0.500514,-0.500514
48,unanswerable,maxprob_gate_a-1.0,36,16619, Ng,0.016889,0.001892,0.0,0.048288,-0.048288
48,unanswerable,maxprob_gate_a-1.0,37,9982, holds,0.400554,0.088298,1e-06,0.107454,-0.107454
48,unanswerable,maxprob_gate_a-1.0,38,518, at,0.257488,0.054689,2e-06,0.079212,-0.079212
48,unanswerable,maxprob_gate_a-1.0,39,56879, Ivy,0.469519,0.152438,1e-06,0.186091,-0.186091
48,unanswerable,maxprob_gate_a-1.0,40,5386,Core,0.001439,0.000118,0.0,0.047479,-0.047479
48,unanswerable,maxprob_gate_a-1.0,41,13,.,0.61983,0.168564,1.6e-05,0.211759,-0.211759
48,unanswerable,maxprob_gate_a-1.0,42,15277, Therefore,2.916436,0.722423,2e-06,0.985575,-0.985575
48,unanswerable,maxprob_gate_a-1.0,43,11,",",0.000699,5.5e-05,0.0,0.047451,-0.047451
48,unanswerable,maxprob_gate_a-1.0,44,279, the,0.100647,0.013589,4e-05,0.053956,-0.053956
48,unanswerable,maxprob_gate_a-1.0,45,4226, answer,1.260786,0.382289,0.013221,0.69485,-0.69485
48,unanswerable,maxprob_gate_a-1.0,46,374, is,0.936351,0.254061,0.149874,0.387131,-0.387131
48,unanswerable,maxprob_gate_a-1.0,47,429, that,2.077157,0.529866,0.14504,0.908766,-0.908766
49,unanswerable,maxprob_gate_a-1.0,0,576, The,3.818538,0.871502,0.00261,0.996715,-0.996715
49,unanswerable,maxprob_gate_a-1.0,1,2790, total,2.200214,0.429174,0.043006,0.784441,-0.784441
49,unanswerable,maxprob_gate_a-1.0,2,10773, funding,1.184594,0.389594,0.000147,0.710114,-0.710114
49,unanswerable,maxprob_gate_a-1.0,3,429, that,2.442305,0.628384,0.018236,0.96387,-0.96387
49,unanswerable,maxprob_gate_a-1.0,4,78095, Lunar,0.959583,0.231411,3.8e-05,0.334949,-0.334949
49,unanswerable,maxprob_gate_a-1.0,5,14194,Mesh,0.056432,0.008221,0.0,0.051281,-0.051281
49,unanswerable,maxprob_gate_a-1.0,6,702, has,0.591245,0.179462,1.9e-05,0.230519,-0.230519
49,unanswerable,maxprob_gate_a-1.0,7,9226, raised,0.623168,0.222058,0.000102,0.314444,-0.314444
49,unanswerable,maxprob_gate_a-1.0,8,3941, across,0.942897,0.16856,0.007465,0.211751,-0.211751
49,unanswerable,maxprob_gate_a-1.0,9,678, all,0.115527,0.017955,3e-06,0.056229,-0.056229
49,unanswerable,maxprob_gate_a-1.0,10,19531, rounds,0.219866,0.031752,1.3e-05,0.064015,-0.064015
49,unanswerable,maxprob_gate_a-1.0,11,374, is,1.083019,0.193546,0.001416,0.256442,-0.256442
49,unanswerable,maxprob_gate_a-1.0,12,400, $,2.054488,0.477582,0.179793,0.85518,-0.85518
49,unanswerable,maxprob_gate_a-1.0,13,15,0,2.068033,0.687256,0.001541,0.979619,-0.979619
49,unanswerable,maxprob_gate_a-1.0,14,13,.,0.91553,0.224641,0.000557,0.32004,-0.32004
49,unanswerable,maxprob_gate_a-1.0,15,576, The,3.648113,0.779052,1.1e-05,0.99176,-0.99176
49,unanswerable,maxprob_gate_a-1.0,16,2813, company,2.275833,0.457704,0.040024,0.828785,-0.828785
49,unanswerable,maxprob_gate_a-1.0,17,3949, received,2.068851,0.520284,0.000857,0.900504,-0.900504
49,unanswerable,maxprob_gate_a-1.0,18,264, a,1.132625,0.236739,7.2e-05,0.346919,-0.346919
49,unanswerable,maxprob_gate_a-1.0,19,4013, series,1.67163,0.462898,7.6e-05,0.83603,-0.83603
49,unanswerable,maxprob_gate_a-1.0,20,362, A,0.15586,0.024285,6e-06,0.059684,-0.059684
49,unanswerable,maxprob_gate_a-1.0,21,10773, funding,0.057051,0.008142,1e-06,0.051242,-0.051242
49,unanswerable,maxprob_gate_a-1.0,22,4778, round,0.023325,0.002625,1.4e-05,0.048626,-0.048626
49,unanswerable,maxprob_gate_a-1.0,23,304, in,0.397713,0.064386,0.000867,0.086579,-0.086579
49,unanswerable,maxprob_gate_a-1.0,24,220, ,0.050224,0.005482,0.0,0.049965,-0.049965
49,unanswerable,maxprob_gate_a-1.0,25,17,2,0.000353,2.3e-05,0.0,0.047436,-0.047436
49,unanswerable,maxprob_gate_a-1.0,26,15,0,0.000231,1.4e-05,0.0,0.047432,-0.047432
49,unanswerable,maxprob_gate_a-1.0,27,17,2,0.000669,5.6e-05,0.0,0.047451,-0.047451
49,unanswerable,maxprob_gate_a-1.0,28,20,5,0.005689,0.000556,0.0,0.047678,-0.047678
49,unanswerable,maxprob_gate_a-1.0,29,11,",",1.039451,0.223853,0.001082,0.318328,-0.318328
49,unanswerable,maxprob_gate_a-1.0,30,892, which,1.835602,0.609355,0.001492,0.956626,-0.956626
49,unanswerable,maxprob_gate_a-1.0,31,374, is,2.583972,0.534642,0.003936,0.912649,-0.912649
49,unanswerable,maxprob_gate_a-1.0,32,279, the,2.471142,0.587765,0.1026,0.94673,-0.94673
49,unanswerable,maxprob_gate_a-1.0,33,1156, first,2.482692,0.758718,0.0001,0.989921,-0.989921
49,unanswerable,maxprob_gate_a-1.0,34,4778, round,1.627807,0.328232,0.0003,0.570114,-0.570114
49,unanswerable,maxprob_gate_a-1.0,35,315, of,1.236368,0.269557,0.004562,0.424475,-0.424475
49,unanswerable,maxprob_gate_a-1.0,36,10773, funding,0.632353,0.107875,1e-05,0.127722,-0.127722
49,unanswerable,maxprob_gate_a-1.0,37,13,.,2.029441,0.665607,0.014987,0.974817,-0.974817
49,unanswerable,maxprob_gate_a-1.0,38,4354, However,2.862572,0.816227,9e-06,0.994304,-0.994304
49,unanswerable,maxprob_gate_a-1.0,39,11,",",0.002233,0.000181,1e-06,0.047508,-0.047508
49,unanswerable,maxprob_gate_a-1.0,40,279, the,2.360995,0.717384,0.013388,0.98484,-0.98484
49,unanswerable,maxprob_gate_a-1.0,41,10773, funding,3.43382,0.802733,0.067226,0.993486,-0.993486
49,unanswerable,maxprob_gate_a-1.0,42,4778, round,2.76238,0.615859,0.1091,0.959246,-0.959246
49,unanswerable,maxprob_gate_a-1.0,43,572, was,2.873071,0.769918,0.06831,0.990979,-0.990979
49,unanswerable,maxprob_gate_a-1.0,44,537, not,1.918246,0.482061,0.518646,0.86064,-0.86064
49,unanswerable,maxprob_gate_a-1.0,45,35389, disclosed,1.565171,0.271016,0.052135,0.428042,-0.428042
49,unanswerable,maxprob_gate_a-1.0,46,311, to,1.61657,0.43997,0.560103,0.802136,-0.802136
